date,evt_energy
2014-10-17 19:16:45,225658940.14918348
2014-05-31 03:21:45,275591018.25833493
2014-10-09 23:48:45,317610191.4948062
2014-09-18 20:59:00,221500827.61519176
2014-09-10 20:29:00,193582911.93609247
2014-10-28 16:17:00,820945895.836332
2014-12-01 16:56:30,42349801.12141945
2014-04-26 06:45:00,192609622.7469308
2014-09-22 08:09:00,466377299.28797483
2014-10-17 05:57:00,38633893.40628973
2014-02-26 11:55:45,292936110.24198014
2014-08-04 21:08:30,220581810.5363781
2014-09-06 23:43:30,942933285.5371314
2014-05-30 12:25:00,307409947.0707234
2014-11-15 07:01:45,280747253.2641569
2014-06-06 22:40:00,308876697.6381365
2014-04-29 01:15:00,981824280.6818554
2014-04-05 17:15:00,516559452.33839303
2014-02-01 19:45:45,160123422.80329123
2014-01-27 11:45:00,667388344.4964447
2014-06-04 04:21:45,742534458.5934333
2014-03-13 20:55:45,301702452.5775451
2014-05-08 07:43:00,173165088.40155315
2014-06-15 04:26:45,77253935.99090558
2014-05-28 01:26:45,432258564.90472656
2014-03-28 19:02:45,164547557.95163465
2014-11-11 16:17:30,217177331.12815845
2014-08-16 02:33:30,256215947.3761875
2014-02-06 09:10:00,422049271.5729753
2014-11-05 18:42:00,235988390.10412267
2014-09-24 22:17:00,248704008.34112892
2014-12-12 15:55:45,618542187.1617223
2014-08-09 00:28:30,815866484.8616145
2014-12-08 15:34:15,348042294.80613273
2014-02-15 00:00:45,393119873.1575008
2014-05-12 03:41:15,709011915.4673995
2014-07-04 03:21:45,639713981.3998594
2014-10-12 16:36:45,730999329.2370393
2014-02-03 10:20:45,232152722.023248
2014-02-08 08:20:45,275209600.80194217
2014-08-05 21:53:30,633711824.2372456
2014-12-04 18:56:45,251352913.97058094
2014-05-07 06:43:45,180937907.34026122
2014-04-12 09:45:00,271268646.24275106
2014-07-31 03:28:30,718839354.120897
2014-03-08 06:55:00,640539850.8993592
2014-02-11 11:50:00,313697514.3469363
2014-12-07 14:32:30,173911359.18196595
2014-06-25 01:01:45,748478669.752805
2014-08-06 23:08:30,739190523.4350305
2014-09-16 07:05:15,400078479.6586532
2014-07-05 21:16:45,290327128.147925
2014-06-19 15:21:45,218657299.39789897
2014-09-08 03:55:15,89978253.27089064
2014-03-08 16:35:00,163730423.7694401
2014-10-08 08:34:00,252309747.25511962
2014-11-22 13:37:30,717592851.2166632
2014-09-01 19:58:30,375370516.1002606
2014-08-11 04:03:30,86003576.04109506
2014-09-17 19:44:00,544716983.7186989
2014-07-28 13:42:30,420359481.2502945
2014-05-31 14:21:15,399740961.7409704
2014-11-08 14:39:15,568706150.0671716
2014-04-08 06:45:00,549620060.6725626
2014-04-10 08:25:00,214431736.47255108
2014-10-01 08:34:45,508280498.16449136
2014-02-16 14:55:00,925541216.8270241
2014-03-25 08:20:00,62545962.87115435
2014-02-27 12:45:00,842656849.3690233
2014-04-15 04:45:00,349810931.2586016
2014-03-23 06:25:00,768591435.6459197
2014-11-04 06:19:15,251735505.50948554
2014-05-26 21:56:45,402312983.0418513
2014-04-20 15:55:00,434729621.4629519
2014-03-24 19:12:45,477769520.77292365
2014-03-17 23:15:00,778640727.6289175
2014-02-22 18:35:00,224177139.08644065
2014-11-24 14:46:45,705207361.3976247
2014-06-22 21:31:45,364297768.37668926
2014-10-07 19:27:30,241177759.9242923
2014-06-22 04:51:45,147418200.25268123
2014-11-19 16:17:00,320435403.01499414
2014-09-14 17:44:00,461930562.3778761
2014-11-23 14:07:30,697613309.3027484
2014-08-24 00:29:45,706855582.7568072
2014-10-25 15:46:45,769210354.7931199
2014-04-16 03:25:00,879510121.7212499
2014-07-23 09:54:00,316189855.09622675
2014-10-22 09:52:00,301488879.18635625
2014-09-25 20:57:00,594082833.2484823
2014-04-19 03:55:00,761095646.4928681
2014-11-30 15:22:00,579280633.9030118
2014-08-03 20:18:30,160190924.6012599
2014-01-30 14:05:45,752957980.9493605
2014-05-25 08:21:30,339313149.6997609
2014-09-11 09:55:15,247385547.1891931
2014-09-27 17:58:30,714811558.7231175
2014-08-19 06:46:30,341354507.460386
2014-02-20 23:44:00,852599075.486299
2014-07-10 09:30:00,386347156.2424709
2014-02-18 09:45:00,736831436.1755403
2014-07-24 05:28:30,540573181.521318
2014-07-03 03:56:45,739928273.9405196
2014-03-03 22:25:00,218277313.0356951
2014-06-05 20:16:45,441584765.47487926
2014-02-25 10:20:00,613234803.5735765
2014-07-21 22:23:30,261166611.86585936
2014-09-24 08:54:00,410299664.2841929
2014-11-18 22:39:15,451974728.9472867
2014-10-14 18:17:30,482508908.38631123
2014-07-30 03:28:30,615415161.5105678
2014-03-09 06:55:00,272392220.4456509
2014-05-09 06:30:00,558867308.5533105
2014-06-11 00:36:45,793973083.3288271
2014-05-13 01:56:15,923515377.7269548
2014-11-08 23:59:00,350817846.96896684
2014-02-09 09:05:00,292653265.5544959
2014-03-06 05:05:45,702538879.9439561
2014-11-27 17:12:00,707957161.2745937
2014-10-05 18:19:00,62676691.30453898
2014-06-08 22:58:45,395632211.7586179
2014-12-19 12:40:00,519797939.4130702
2014-04-24 06:25:00,49770446.49120253
2014-04-09 19:27:45,205790805.9138335
2014-05-14 02:16:15,823516494.9312687
